ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc,original_unit,was_normalized,normalization_multiplier
4011.0,2021.0,12/31/2021,Annual,1971482405.0,1663735954.0,307746451.0,81455255.0,22042833.0,31211903.0,1549846586.0,454195183.0,1095651403.0,1282569711.0,1038190014.0,840405301.0,249411794.0,78246198.0,12728485.0,0.048531631,0.01422259,0.15609901,0.041316755,0.011180842,1.235390144,0.425899309,2.412291993,0.706941844,1.272050036,1.979682841,46.1760676,65517713.0,2.609749716,244379697.0,,Lazurde Company for Jewelry,4011_2021,4.9%,1.4%,15.6%,4.1%,1.1%,1.2,0.4,241.2%,0.71,1.27,244379697.0,FY2021,1971.5,4.9%,Industrial,100,True,False,1.4,15.6,4.1,1.1,241.2,70.7,22.0,1549.8,454.2,12/31/2021,2021-FY,FY,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0485,0.0142,0.1561,0.0413,0.0112,Mid Cap,0.0,12728485.0,Other,307746451.0,1095651403.0,65517713.0,244379697.0,1.1%,15.6%,4.9%,SAR,False,1
4011.0,2022.0,3/31/2022,Quarterly,614524025.0,515355910.0,99168115.0,30056370.0,13711886.0,8128534.0,1706733533.0,437531788.0,1269201745.0,1454194618.0,1215068705.0,838365452.0,364518641.0,17339534.0,2153348.0,0.031339177,0.008033993,0.161373862,0.04891,0.022313019,1.196800322,0.506826621,2.900821791,0.743643762,0.360058564,0.614715109,216.5078964,15186186.0,3.697637237,239125913.0,,Lazurde Company for Jewelry,4011_2022,3.1%,0.8%,16.1%,4.9%,2.2%,1.2,0.5,290.1%,0.74,0.36,239125913.0,Q2022,614.5,3.1%,Industrial,100,False,False,0.8,16.1,4.9,2.2,290.1,74.4,13.7,1706.7,437.5,3/31/2022,2022-Q2,Q2,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0313,0.008,0.1614,0.0489,0.0223,Mid Cap,0.0,2153348.0,Other,99168115.0,1269201745.0,15186186.0,239125913.0,2.2%,16.1%,3.1%,SAR,False,1
4011.0,2022.0,6/30/2022,Quarterly,1038570286.0,350348112.0,73698149.0,14911091.0,8507016.0,6832668.0,1671511907.0,426701878.0,1244810029.0,1422653645.0,1192978131.0,814633603.0,337997916.0,13864825.0,3345193.0,0.019936673,0.005089414,0.070961157,0.014357325,0.008191084,1.19252282,0.509665707,2.917282752,0.744721006,0.621335859,0.430068329,118.7875688,10519632.0,2.182323362,229675514.0,,Lazurde Company for Jewelry,4011_2022,2.0%,0.5%,7.1%,1.4%,0.8%,1.2,0.5,291.7%,0.74,0.62,229675514.0,Q2022,1038.6,2.0%,Industrial,100,False,False,0.5,7.1,1.4,0.8,291.7,74.5,8.5,1671.5,426.7,6/30/2022,2022-Q3,Q3,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0199,0.0051,0.071,0.0144,0.0082,Mid Cap,0.0,3345193.0,Other,73698149.0,1244810029.0,10519632.0,229675514.0,0.8%,7.1%,2.0%,SAR,False,1
4011.0,2022.0,9/30/2022,Quarterly,1612508522.0,488743527.0,85194709.0,26504432.0,9198444.0,8384202.0,1614578505.0,427822733.0,1186755772.0,1366579865.0,1131692317.0,787879422.0,315093607.0,45290039.0,7182996.0,0.021500597,0.005697118,0.052833649,0.01643677,0.005704431,1.207554248,0.511358462,2.773942758,0.735025128,0.998717942,0.620327823,71.3231372,38107043.0,3.161234903,234887548.0,,Lazurde Company for Jewelry,4011_2022,2.2%,0.6%,5.3%,1.6%,0.6%,1.2,0.5,277.4%,0.74,1.0,234887548.0,Q2022,1612.5,2.2%,Industrial,100,False,False,0.6,5.3,1.6,0.6,277.4,73.5,9.2,1614.6,427.8,9/30/2022,2022-Q4,Q4,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0215,0.0057,0.0528,0.0164,0.0057,Mid Cap,0.0,7182996.0,Other,85194709.0,1186755772.0,38107043.0,234887548.0,0.6%,5.3%,2.2%,SAR,False,1
4011.0,2022.0,12/31/2022,Annual,1999626921.0,1672583698.0,327043223.0,85605315.0,34161868.0,31950783.0,1682232892.0,389451143.0,1292781749.0,1445791919.0,1239075702.0,163364028.0,48277520.0,66713189.0,9148679.0,0.087717981,0.020307455,0.16355212,0.042810643,0.017084121,1.166830983,1.034987522,3.31949661,0.768491542,1.18867425,10.23838429,8.81229124,57564510.0,2.679286921,206716217.0,,Lazurde Company for Jewelry,4011_2022,8.8%,2.0%,16.4%,4.3%,1.7%,1.2,1.0,331.9%,0.77,1.19,206716217.0,FY2022,1999.6,8.8%,Industrial,100,True,False,2.0,16.4,4.3,1.7,331.9,76.8,34.2,1682.2,389.5,12/31/2022,2022-FY,FY,Profit,Adequate,High,Average,True,True,True,4011 - Lazurde Company for Jewelry,0.0877,0.0203,0.1636,0.0428,0.0171,Mid Cap,22.0,9148679.0,Other,327043223.0,1292781749.0,57564510.0,206716217.0,1.7%,16.4%,8.8%,SAR,False,1
4011.0,2023.0,3/31/2023,Quarterly,496330624.0,417203709.0,79126915.0,25122973.0,11649194.0,8321301.0,1768483773.0,378784420.0,1389699353.0,1536819799.0,1337291209.0,0.0,346178714.0,9130965.0,7131824.0,0.030754153,0.006587108,0.159423802,0.050617415,0.023470633,1.149203546,1.149203546,3.668839793,0.785814026,0.280653197,,254.5787515,1999141.0,3.019116001,199528590.0,,Lazurde Company for Jewelry,4011_2023,3.1%,0.7%,15.9%,5.1%,2.3%,1.1,1.1,366.9%,0.79,0.28,199528590.0,Q2023,496.3,3.1%,Industrial,100,False,False,0.7,15.9,5.1,2.3,366.9,78.6,11.6,1768.5,378.8,3/31/2023,2023-Q2,Q2,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0308,0.0066,0.1594,0.0506,0.0235,Mid Cap,0.0,7131824.0,Other,79126915.0,1389699353.0,1999141.0,199528590.0,2.3%,15.9%,3.1%,SAR,False,1
4011.0,2023.0,6/30/2023,Quarterly,974169184.0,407036145.0,70802415.0,18683092.0,7227732.0,8962565.0,1743575228.0,368507786.0,1375067442.0,1506823069.0,1322290907.0,823160541.0,334465394.0,2622431.0,9628722.0,0.019613512,0.004145351,0.072679793,0.019178488,0.007419381,1.13955489,0.517028836,3.73144746,0.788648187,0.55871933,0.494479661,125.3169068,-7006291.0,2.084569763,184532162.0,,Lazurde Company for Jewelry,4011_2023,2.0%,0.4%,7.3%,1.9%,0.7%,1.1,0.5,373.1%,0.79,0.56,184532162.0,Q2023,974.2,2.0%,Industrial,100,False,False,0.4,7.3,1.9,0.7,373.1,78.9,7.2,1743.6,368.5,6/30/2023,2023-Q3,Q3,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0196,0.0041,0.0727,0.0192,0.0074,Mid Cap,0.0,9628722.0,Other,70802415.0,1375067442.0,-7006291.0,184532162.0,0.7%,7.3%,2.0%,SAR,False,1
4011.0,2023.0,9/30/2023,Quarterly,1549637084.0,494179528.0,82817875.0,25711737.0,24583617.0,6858691.0,1685524854.0,374167371.0,1311357483.0,1455718028.0,1256620882.0,790570943.0,333413827.0,29455124.0,13310611.0,0.065702193,0.014585141,0.0534434,0.016592102,0.015864112,1.158438515,0.529314047,3.504735005,0.778011359,0.919379551,0.625091944,78.53196604,16144513.0,3.748781947,199097146.0,,Lazurde Company for Jewelry,4011_2023,6.6%,1.5%,5.3%,1.7%,1.6%,1.2,0.5,350.5%,0.78,0.92,199097146.0,Q2023,1549.6,6.6%,Industrial,100,False,False,1.5,5.3,1.7,1.6,350.5,77.8,24.6,1685.5,374.2,9/30/2023,2023-Q4,Q4,Profit,Adequate,High,Average,True,True,True,4011 - Lazurde Company for Jewelry,0.0657,0.0146,0.0534,0.0166,0.0159,Mid Cap,11.0,13310611.0,Other,82817875.0,1311357483.0,16144513.0,199097146.0,1.6%,5.3%,6.6%,SAR,False,1
4011.0,2023.0,12/31/2023,Annual,1864233575.0,1617059468.0,247174107.0,80250142.0,30833786.0,33369216.0,1749327962.0,360471844.0,1388856118.0,1514044948.0,1330098353.0,170512841.0,52126288.0,57485200.0,16799962.0,0.085537294,0.017626075,0.13258752,0.043047257,0.016539658,1.138295484,1.01009982,3.852883772,0.793936956,1.065685575,9.483505515,10.2058537,40685238.0,2.404915417,183946595.0,,Lazurde Company for Jewelry,4011_2023,8.6%,1.8%,13.3%,4.3%,1.7%,1.1,1.0,385.3%,0.79,1.07,183946595.0,FY2023,1864.2,8.6%,Industrial,100,True,False,1.8,13.3,4.3,1.7,385.3,79.4,30.8,1749.3,360.5,12/31/2023,2023-FY,FY,Profit,Adequate,High,Average,True,True,True,4011 - Lazurde Company for Jewelry,0.0855,0.0176,0.1326,0.043,0.0165,Mid Cap,11.0,16799962.0,Other,247174107.0,1388856118.0,40685238.0,183946595.0,1.7%,13.3%,8.6%,SAR,False,1
4011.0,2024.0,3/31/2024,Quarterly,531699399.0,451847220.0,79852179.0,32073705.0,27983334.0,8486763.0,1810490992.0,320637180.0,1489853812.0,1587221991.0,1434349550.0,157922038.0,71761803.0,14648532.0,2576058.0,0.08727414,0.015456213,0.15018294,0.060323004,0.05262999,1.106579628,0.996479521,4.646541028,0.822900428,0.293676909,2.861204337,49.26290709,12072474.0,3.779262482,152872441.0,,Lazurde Company for Jewelry,4011_2024,8.7%,1.5%,15.0%,6.0%,5.3%,1.1,1.0,464.7%,0.82,0.29,152872441.0,Q2024,531.7,8.7%,Industrial,100,False,False,1.5,15.0,6.0,5.3,464.7,82.3,28.0,1810.5,320.6,3/31/2024,2024-Q2,Q2,Profit,Adequate,High,Average,True,True,True,4011 - Lazurde Company for Jewelry,0.0873,0.0155,0.1502,0.0603,0.0526,Mid Cap,22.0,2576058.0,Other,79852179.0,1489853812.0,12072474.0,152872441.0,5.3%,15.0%,8.7%,SAR,False,1
4011.0,2024.0,6/30/2024,Quarterly,1043237054.0,458051557.0,53486098.0,14523029.0,4019630.0,9875484.0,1773405286.0,310443421.0,1462961865.0,1550962048.0,1411127603.0,163470762.0,70316307.0,12667732.0,6766614.0,0.012948028,0.002266617,0.051269362,0.013921121,0.003853036,1.099094118,0.98325005,4.712491121,0.824945023,0.588267703,2.802039652,24.60174507,5901118.0,1.470614402,139834445.0,,Lazurde Company for Jewelry,4011_2024,1.3%,0.2%,5.1%,1.4%,0.4%,1.1,1.0,471.2%,0.82,0.59,139834445.0,Q2024,1043.2,1.3%,Industrial,100,False,False,0.2,5.1,1.4,0.4,471.2,82.5,4.0,1773.4,310.4,6/30/2024,2024-Q3,Q3,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0129,0.0023,0.0513,0.0139,0.0039,Mid Cap,0.0,6766614.0,Other,53486098.0,1462961865.0,5901118.0,139834445.0,0.4%,5.1%,1.3%,SAR,False,1
4011.0,2024.0,9/30/2024,Quarterly,1649651464.0,556269191.0,50145219.0,16900841.0,-7186228.0,9712885.0,1896597675.0,301215177.0,1595382498.0,1672574755.0,1539633868.0,1041081043.0,51348704.0,37301006.0,9584383.0,-0.023857457,-0.00378901,0.030397463,0.010245098,-0.00435621,1.08634578,0.410158366,5.29648776,0.8411813,0.869795153,0.534318817,11.36135564,27716623.0,1.740043355,132940887.0,,Lazurde Company for Jewelry,4011_2024,-2.4%,-0.4%,3.0%,1.0%,-0.4%,1.1,0.4,529.6%,0.84,0.87,132940887.0,Q2024,1649.7,-2.4%,Industrial,100,False,False,-0.4,3.0,1.0,-0.4,529.6,84.1,-7.2,1896.6,301.2,9/30/2024,2024-Q4,Q4,Loss,Adequate,High,Negative,True,True,True,4011 - Lazurde Company for Jewelry,-0.0239,-0.0038,0.0304,0.0102,-0.0044,Mid Cap,0.0,9584383.0,Other,50145219.0,1595382498.0,27716623.0,132940887.0,-0.4%,3.0%,-2.4%,SAR,False,1
4011.0,2024.0,12/31/2024,Annual,2108489806.0,1885459021.0,223030785.0,64078468.0,11700333.0,38788919.0,1821384609.0,279324638.0,1542059971.0,1597628348.0,1487775516.0,181047207.0,30708006.0,61321286.0,13137936.0,0.041887938,0.006423867,0.105777502,0.030390694,0.005549153,1.073836967,0.952147099,5.520672942,0.846641595,1.157630187,10.41418452,5.315853156,48183350.0,1.6519787,109852832.0,,Lazurde Company for Jewelry,4011_2024,4.2%,0.6%,10.6%,3.0%,0.6%,1.1,1.0,552.1%,0.85,1.16,109852832.0,FY2024,2108.5,4.2%,Industrial,100,True,False,0.6,10.6,3.0,0.6,552.1,84.7,11.7,1821.4,279.3,12/31/2024,2024-FY,FY,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0419,0.0064,0.1058,0.0304,0.0055,Mid Cap,0.0,13137936.0,Other,223030785.0,1542059971.0,48183350.0,109852832.0,0.6%,10.6%,4.2%,SAR,False,1
4011.0,2025.0,3/31/2025,Quarterly,721247954.0,649609283.0,71638671.0,25738536.0,13347324.0,11748600.0,2052456262.0,293320130.0,1759136132.0,1832764019.0,1707950092.0,178671870.0,52609054.0,35731824.0,4492750.0,0.045504289,0.006503098,0.099325995,0.035686113,0.018505874,1.073078205,0.968466325,5.997324943,0.857088243,0.351407222,3.635766968,26.62372157,31239074.0,2.190774731,124813927.0,,Lazurde Company for Jewelry,4011_2025,4.6%,0.7%,9.9%,3.6%,1.9%,1.1,1.0,599.7%,0.86,0.35,124813927.0,Q2025,721.2,4.6%,Industrial,100,False,False,0.7,9.9,3.6,1.9,599.7,85.7,13.3,2052.5,293.3,3/31/2025,2025-Q2,Q2,Profit,Adequate,High,Weak,True,True,True,4011 - Lazurde Company for Jewelry,0.0455,0.0065,0.0993,0.0357,0.0185,Mid Cap,0.0,4492750.0,Other,71638671.0,1759136132.0,31239074.0,124813927.0,1.9%,9.9%,4.6%,SAR,False,1
4011.0,2025.0,6/30/2025,Quarterly,1380867854.0,607910837.0,51709063.0,-1663638.0,-25844265.0,12273437.0,2055364321.0,269046148.0,1786318173.0,1838818153.0,1736851510.0,196273004.0,49092986.0,44956900.0,5547476.0,-0.096058855,-0.012574055,0.037446786,-0.001204777,-0.018715958,1.058707749,0.945702692,6.63944898,0.869100507,0.671836054,3.097271783,12.97657834,39409424.0,-0.13554785,101966643.0,,Lazurde Company for Jewelry,4011_2025,-9.6%,-1.3%,3.7%,-0.1%,-1.9%,1.1,0.9,663.9%,0.87,0.67,101966643.0,Q2025,1380.9,-9.6%,Industrial,100,False,False,-1.3,3.7,-0.1,-1.9,663.9,86.9,-25.8,2055.4,269.0,6/30/2025,2025-Q3,Q3,Loss,Adequate,High,Negative,True,True,True,4011 - Lazurde Company for Jewelry,-0.0961,-0.0126,0.0374,-0.0012,-0.0187,Mid Cap,0.0,5547476.0,Other,51709063.0,1786318173.0,39409424.0,101966643.0,-1.9%,3.7%,-9.6%,SAR,False,1
4011.0,2025.0,9/30/2025,Quarterly,2274019339.0,833335871.0,59815613.0,9769993.0,-4299225.0,12889237.0,2303324960.0,269075990.0,2034248970.0,2088128395.0,1983747167.0,1263481319.0,54864134.0,56775151.0,7448852.0,-0.015977736,-0.00186653,0.026303916,0.004296354,-0.001890584,1.052618212,0.415701703,7.560128163,0.883179319,0.987276819,0.659555356,8.80617353,49326299.0,0.757996226,104381228.0,,Lazurde Company for Jewelry,4011_2025,-1.6%,-0.2%,2.6%,0.4%,-0.2%,1.1,0.4,756.0%,0.88,0.99,104381228.0,Q2025,2274.0,-1.6%,Industrial,100,False,True,-0.2,2.6,0.4,-0.2,756.0,88.3,-4.3,2303.3,269.1,9/30/2025,2025-Q4,Q4,Loss,Adequate,High,Negative,True,True,True,4011 - Lazurde Company for Jewelry,-0.016,-0.0019,0.0263,0.0043,-0.0019,Mid Cap,0.0,7448852.0,Other,59815613.0,2034248970.0,49326299.0,104381228.0,-0.2%,2.6%,-1.6%,SAR,False,1
4100.0,2020.0,3/24/2020,Quarterly,94385690000.0,44846385000.0,49539305000.0,41823210000.0,40777630000.0,,4331429598000.0,3914211048000.0,417218550000.0,528040853000.0,385406944000.0,2111206000.0,59847250000.0,4012134000.0,181266000.0,0.010417841,0.009414358,0.524860336,0.443109649,0.432031911,1.370086505,1.364608643,0.106590714,0.096323521,0.021790886,21.2420697,231.4359968,3830868000.0,,142633909000.0,,Makkah Construction and Development Co.,4100_2020,1.0%,0.9%,52.5%,44.3%,43.2%,1.4,1.4,10.7%,0.1,0.02,142633909.0,Q2020,94400.0,1.0%,Industrial,93,False,False,0.9,52.5,44.3,43.2,10.7,9.6,40800.0,4331400.0,3914200.0,3/24/2020,2020-Q1,Q1,Profit,Adequate,Low,Weak,True,True,True,4100 - Makkah Construction and Development Co.,0.0104,0.0094,0.5249,0.4431,0.432,Mid Cap,33.0,181266000.0,Other,49539305000.0,417218550000.0,3830868000.0,142633909000.0,43.2%,52.5%,1.0%,thousands,True,1000
4100.0,2020.0,6/21/2020,Quarterly,100263451000.0,26793099000.0,-20915338000.0,-26646413000.0,-25547240000.0,,4352391163000.0,3770755664000.0,581635499000.0,427273114000.0,449275397000.0,2083378000.0,154593911000.0,-30135011000.0,210021000.0,-0.006775098,-0.005869702,-0.208603811,-0.265763972,-0.254801124,0.95102718,0.946389984,0.154249055,0.133635851,0.023036406,12.86041179,562.7851121,-30345032000.0,,-22002283000.0,,Makkah Construction and Development Co.,4100_2020,-0.7%,-0.6%,-20.9%,-26.6%,-25.5%,1.0,0.9,15.4%,0.13,0.02,-22002283.0,Q2020,100300.0,-0.7%,Industrial,93,False,False,-0.6,-20.9,-26.6,-25.5,15.4,13.4,-25500.0,4352400.0,3770800.0,6/21/2020,2020-Q2,Q2,Loss,Weak,Low,Negative,True,True,True,4100 - Makkah Construction and Development Co.,-0.0068,-0.0059,-0.2086,-0.2658,-0.2548,Mid Cap,0.0,210021000.0,Other,-20915338000.0,581635499000.0,-30345032000.0,-22002283000.0,-25.5%,-20.9%,-0.7%,thousands,True,1000
4100.0,2020.0,9/17/2020,Quarterly,104814878000.0,26013056000.0,-21461629000.0,-29369032000.0,-29294033000.0,,5498883682000.0,4957034066000.0,541849616000.0,365755212000.0,410165969000.0,2288552000.0,101327864000.0,-41319448000.0,210021000.0,-0.005909589,-0.005327269,-0.204757468,-0.280199076,-0.279483539,0.891724911,0.886145335,0.109309238,0.098538112,0.019061119,11.36660037,352.8570663,-41529469000.0,,-44410757000.0,,Makkah Construction and Development Co.,4100_2020,-0.6%,-0.5%,-20.5%,-28.0%,-27.9%,0.9,0.9,10.9%,0.1,0.02,-44410757.0,Q2020,104800.0,-0.6%,Industrial,93,False,False,-0.5,-20.5,-28.0,-27.9,10.9,9.9,-29300.0,5498900.0,4957000.0,9/17/2020,2020-Q3,Q3,Loss,Weak,Low,Negative,True,True,True,4100 - Makkah Construction and Development Co.,-0.0059,-0.0053,-0.2048,-0.2802,-0.2795,Mid Cap,0.0,210021000.0,Other,-21461629000.0,541849616000.0,-41529469000.0,-44410757000.0,-27.9%,-20.5%,-0.6%,thousands,True,1000
4100.0,2020.0,12/15/2020,Quarterly,123443568000.0,123523480000.0,-79912000.0,-24650561000.0,-58877366000.0,2013321000.0,4959402230000.0,4463937788000.0,495464442000.0,321092946000.0,312707387000.0,2183226000.0,67064054000.0,-49400402000.0,11598925000.0,-0.013189558,-0.011871867,-0.000647357,-0.199690931,-0.476957746,1.026815993,1.019834303,0.110992685,0.099904065,0.024890816,56.57842111,198.296113,-60999327000.0,-12.24373113,8385559000.0,,Makkah Construction and Development Co.,4100_2020,-1.3%,-1.2%,-0.1%,-20.0%,-47.7%,1.0,1.0,11.1%,0.1,0.02,8385559.0,Q2020,123400.0,-1.3%,Industrial,100,False,False,-1.2,-0.1,-20.0,-47.7,11.1,10.0,-58900.0,4959400.0,4463900.0,12/15/2020,2020-Q4,Q4,Loss,Adequate,Low,Negative,True,True,True,4100 - Makkah Construction and Development Co.,-0.0132,-0.0119,-0.0006,-0.1997,-0.477,Mid Cap,0.0,11598925000.0,Other,-79912000.0,495464442000.0,-60999327000.0,8385559000.0,-47.7%,-0.1%,-1.3%,thousands,True,1000
4100.0,2024.0,3/31/2024,Quarterly,185410661000.0,58524402000.0,126886259000.0,112075928000.0,113408549000.0,4635856000.0,5301672000000.0,4667630347000.0,634041653000.0,817558097000.0,508184612000.0,4111962000.0,103809463000.0,120888568000.0,4538895000.0,0.024296815,0.021391091,0.684352552,0.604474022,0.611661424,1.608781686,1.600690213,0.135838018,0.119592772,0.034972111,14.23271956,204.3596295,116349673000.0,24.1758864,309373485000.0,,Makkah Construction and Development Co.,4100_2024,2.4%,2.1%,68.4%,60.4%,61.2%,1.6,1.6,13.6%,0.12,0.03,309373485.0,Q2024,185400.0,2.4%,Industrial,100,False,False,2.1,68.4,60.4,61.2,13.6,12.0,113400.0,5301700.0,4667600.0,3/31/2024,2024-Q2,Q2,Profit,Strong,Low,Weak,True,True,True,4100 - Makkah Construction and Development Co.,0.0243,0.0214,0.6844,0.6045,0.6117,Mid Cap,44.0,4538895000.0,Other,126886259000.0,634041653000.0,116349673000.0,309373485000.0,61.2%,68.4%,2.4%,thousands,True,1000
4100.0,2024.0,6/30/2024,Quarterly,535512677000.0,187093675000.0,163008341000.0,144886077000.0,142572554000.0,2776420000.0,4822054446000.0,4235243987000.0,586810459000.0,665739989000.0,460219324000.0,3132422000.0,147299582000.0,168129325000.0,12371155000.0,0.033663363,0.029566766,0.304396792,0.27055583,0.266235628,1.446571133,1.439764765,0.138554109,0.121693039,0.11105488,59.72811933,100.3978986,155758170000.0,52.1844955,205520665000.0,,Makkah Construction and Development Co.,4100_2024,3.4%,3.0%,30.4%,27.1%,26.6%,1.4,1.4,13.9%,0.12,0.11,205520665.0,Q2024,535500.0,3.4%,Industrial,100,False,False,3.0,30.4,27.1,26.6,13.9,12.2,142600.0,4822100.0,4235200.0,6/30/2024,2024-Q3,Q3,Profit,Adequate,Low,Weak,True,True,True,4100 - Makkah Construction and Development Co.,0.0337,0.0296,0.3044,0.2706,0.2662,Mid Cap,44.0,12371155000.0,Other,163008341000.0,586810459000.0,155758170000.0,205520665000.0,26.6%,30.4%,3.4%,thousands,True,1000
4100.0,2024.0,9/30/2024,Quarterly,677385795000.0,61747134000.0,80125984000.0,64809397000.0,69390171000.0,822794000.0,5016925417000.0,4412593774000.0,604331643000.0,413779110000.0,489354136000.0,2398887000.0,67883737000.0,,14563301000.0,0.015725484,0.013831214,0.118287075,0.095675754,0.102438184,0.84556169,0.84065954,0.136956102,0.120458566,0.135020105,25.73990938,36.57821612,,78.76746427,-75575026000.0,,Makkah Construction and Development Co.,4100_2024,1.6%,1.4%,11.8%,9.6%,10.2%,0.8,0.8,13.7%,0.12,0.14,-75575026.0,Q2024,677400.0,1.6%,Industrial,93,False,False,1.4,11.8,9.6,10.2,13.7,12.0,69400.0,5016900.0,4412600.0,9/30/2024,2024-Q4,Q4,Profit,Weak,Low,Weak,True,True,False,4100 - Makkah Construction and Development Co.,0.0157,0.0138,0.1183,0.0957,0.1024,Mid Cap,22.0,14563301000.0,Other,80125984000.0,604331643000.0,,-75575026000.0,10.2%,11.8%,1.6%,thousands,True,1000
4100.0,2024.0,12/31/2024,Annual,10471599000.0,,,,,,4504602242000.0,4054401695000.0,450200547000.0,311550855000.0,321263740000.0,2014370000.0,21270035000.0,,,,,,,,0.969766632,0.963496487,0.111039946,0.099942353,0.002324645,,741.3922912,,,-9712885000.0,,Makkah Construction and Development Co.,4100_2024,,,,,,1.0,1.0,11.1%,0.1,0.0,-9712885.0,FY2024,10500.0,,Service,53,True,False,,,,,11.1,10.0,,4504600.0,4054400.0,12/31/2024,2024-FY,FY,,Weak,Low,,False,False,False,4100 - Makkah Construction and Development Co.,0.0,0.0,0.0,0.0,0.0,Mid Cap,,0.0,Other,,450200547000.0,,-9712885000.0,,,,thousands,True,1000
4100.0,2025.0,3/31/2025,Quarterly,235555966000.0,65763365000.0,169792601000.0,144968729000.0,150137111000.0,59804000.0,5334437423000.0,4812854368000.0,521583055000.0,532160295000.0,405155039000.0,2361453000.0,34947321000.0,98527009000.0,5326335000.0,0.031195025,0.028144882,0.72081639,0.615432211,0.637373417,1.313473223,1.307644706,0.108372915,0.097776581,0.044157602,27.8486868,54.15176861,93200674000.0,2424.064093,127005256000.0,,Makkah Construction and Development Co.,4100_2025,3.1%,2.8%,72.1%,61.5%,63.7%,1.3,1.3,10.8%,0.1,0.04,127005256.0,Q2025,235600.0,3.1%,Industrial,100,False,False,2.8,72.1,61.5,63.7,10.8,9.8,150100.0,5334400.0,4812900.0,3/31/2025,2025-Q2,Q2,Profit,Adequate,Low,Weak,True,True,True,4100 - Makkah Construction and Development Co.,0.0312,0.0281,0.7208,0.6154,0.6374,Mid Cap,44.0,5326335000.0,Other,169792601000.0,521583055000.0,93200674000.0,127005256000.0,63.7%,72.1%,3.1%,thousands,True,1000
4100.0,2025.0,6/30/2025,Quarterly,623668990000.0,245090313000.0,143022711000.0,118930482000.0,144182201000.0,92274000.0,4582566891000.0,4070037739000.0,512529152000.0,1204989326000.0,459041466000.0,2076772000.0,91588336000.0,176244456000.0,8175212000.0,0.035425274,0.031463196,0.229324711,0.190694878,0.231183854,2.625011933,2.620487784,0.125927371,0.111843245,0.136095993,118.0150315,53.60173935,168069244000.0,1288.883998,745947860000.0,,Makkah Construction and Development Co.,4100_2025,3.5%,3.1%,22.9%,19.1%,23.1%,2.6,2.6,12.6%,0.11,0.14,745947860.0,Q2025,623700.0,3.5%,Industrial,100,False,False,3.1,22.9,19.1,23.1,12.6,11.2,144200.0,4582600.0,4070000.0,6/30/2025,2025-Q3,Q3,Profit,Strong,Low,Weak,True,True,True,4100 - Makkah Construction and Development Co.,0.0354,0.0315,0.2293,0.1907,0.2312,Mid Cap,44.0,8175212000.0,Other,143022711000.0,512529152000.0,168069244000.0,745947860000.0,23.1%,22.9%,3.5%,thousands,True,1000
