ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc
2180,2024,6/30/2024,Quarterly,118245038,49643453,12130161,2291735,1118180,1493684,285245805,146844592,138401213,134926644,76565695,61181344,63992446,-13745128,1004899,0.007614717,0.003920058,0.102584947,0.019381236,0.009456464,1.762233648,0.963163725,0.94250126,0.485199819,0.414537343,0.811414882,197.5325408,-14750027,1.534283691,58360949,,Filing and Packing Materials Manufacturing Co.,2180_2024,0.8%,0.4%,10.3%,1.9%,0.9%,1.8,1.0,94.3%,0.49,0.41,58360949,Q2024,118.2,0.8%,Industrial,100,FALSE,FALSE,0.4,10.3,1.9,0.9,94.3,48.5,1.1,285.2,146.8,6/30/2024,2024-Q3,Q3,Profit,Strong,Moderate,Weak,TRUE,TRUE,TRUE,2180 - Filing and Packing Materials Manufacturing Co.,0.0076,0.0039,0.1026,0.0194,0.0095,Small Cap,0,1004899,Other,12130161,138401213,-14750027,58360949,0.9%,10.3%,0.8%
2180,2024,9/30/2024,Quarterly,178309185,48524245,11000966,1775788,298155,1405266,288538275,147142720,141395555,140185362,88189252,63493016,57992672,-7578106,1274955,0.002026298,0.001033329,0.061696014,0.009959038,0.001672124,1.589596905,0.869633705,0.960941561,0.490040897,0.617974115,0.764245394,118.7113568,-8853061,1.263666808,51996110,,Filing and Packing Materials Manufacturing Co.,2180_2024,0.2%,0.1%,6.2%,1.0%,0.2%,1.6,0.9,96.1%,0.49,0.62,51996110,Q2024,178.3,0.2%,Industrial,100,FALSE,FALSE,0.1,6.2,1,0.2,96.1,49,0.3,288.5,147.1,9/30/2024,2024-Q4,Q4,Profit,Strong,Moderate,Weak,TRUE,TRUE,TRUE,2180 - Filing and Packing Materials Manufacturing Co.,0.002,0.001,0.0617,0.01,0.0017,Small Cap,0,1274955,Other,11000966,141395555,-8853061,51996110,0.2%,6.2%,0.2%
2180,2024,12/31/2024,Annual,245679984,202795781,42884203,2390740,930509,5628746,281524154,145446773,136077381,136414824,88575042,60878946,58976581,7590547,3211357,0.006397591,0.003305255,0.174553101,0.009731114,0.003787484,1.540104536,0.852789638,0.935581988,0.483359524,0.872678172,3.331131603,87.61988549,4379190,0.424737588,47839782,,Filing and Packing Materials Manufacturing Co.,2180_2024,0.6%,0.3%,17.5%,1.0%,0.4%,1.5,0.9,93.6%,0.48,0.87,47839782,FY2024,245.7,0.6%,Industrial,100,TRUE,FALSE,0.3,17.5,1,0.4,93.6,48.3,0.9,281.5,145.4,12/31/2024,2024-FY,FY,Profit,Strong,Moderate,Weak,TRUE,TRUE,TRUE,2180 - Filing and Packing Materials Manufacturing Co.,0.0064,0.0033,0.1746,0.0097,0.0038,Small Cap,0,3211357,Other,42884203,136077381,4379190,47839782,0.4%,17.5%,0.6%
2180,2025,3/31/2025,Quarterly,53755085,44891175,8863910,-2105996,-3607292,1492763,280661503,141839481,138822022,136803442,96430346,60426047,58191643,-25875997,350284,-0.025432214,-0.012852821,0.164894354,-0.039177615,-0.067106061,1.418676254,0.792047298,0.978726241,0.49462438,0.191529955,0.742911,395.1244742,-26226281,-1.410803992,40373096,,Filing and Packing Materials Manufacturing Co.,2180_2025,-2.5%,-1.3%,16.5%,-3.9%,-6.7%,1.4,0.8,97.9%,0.49,0.19,40373096,Q2025,53.8,-2.5%,Industrial,100,FALSE,FALSE,-1.3,16.5,-3.9,-6.7,97.9,49.5,-3.6,280.7,141.8,3/31/2025,2025-Q2,Q2,Loss,Adequate,Moderate,Negative,TRUE,TRUE,TRUE,2180 - Filing and Packing Materials Manufacturing Co.,-0.0254,-0.0129,0.1649,-0.0392,-0.0671,Small Cap,0,350284,Other,8863910,138822022,-26226281,40373096,-6.7%,16.5%,-2.5%
2180,2025,6/30/2025,Quarterly,119832989,57540365,8537539,-10195825,-11524715,1739043,271083077,130314774,140768303,129623741,98034440,58956446,52454314,-17964505,558203,-0.088437517,-0.042513591,0.071245315,-0.085083624,-0.096173141,1.322226567,0.720841523,1.080217528,0.519281043,0.442052637,0.975980896,159.7709009,-18522708,-5.862894132,31589301,,Filing and Packing Materials Manufacturing Co.,2180_2025,-8.8%,-4.3%,7.1%,-8.5%,-9.6%,1.3,0.7,108.0%,0.52,0.44,31589301,Q2025,119.8,-8.8%,Industrial,100,FALSE,TRUE,-4.3,7.1,-8.5,-9.6,108,51.9,-11.5,271.1,130.3,6/30/2025,2025-Q3,Q3,Loss,Adequate,High,Negative,TRUE,TRUE,TRUE,2180 - Filing and Packing Materials Manufacturing Co.,-0.0884,-0.0425,0.0712,-0.0851,-0.0962,Small Cap,0,558203,Other,8537539,140768303,-18522708,31589301,-9.6%,7.1%,-8.8%
9528,2023,12/31/2023,Annual,721511577,,,,81469112,1818322,586410214,360690225,225719989,390968043,183992794,61778490,185237582,59837367,33799863,0.22587003,0.138928535,,,0.11291449,2.124909539,1.789143726,0.625800128,0.384918243,1.230387125,,93.70843045,26037504,,206975249,,Gas Arabian Services Co.,9528_2023,22.6%,13.9%,,,11.3%,2.1,1.8,62.6%,0.38,1.23,206975249,FY2023,721.5,22.6%,Service,80,TRUE,FALSE,13.9,,,11.3,62.6,38.5,81.5,586.4,360.7,12/31/2023,2023-FY,FY,Profit,Strong,Moderate,Excellent,FALSE,FALSE,TRUE,9528 - Gas Arabian Services Co.,0.2259,0.1389,0,0,0.1129,Small Cap,89,33799863,Other,,225719989,26037504,206975249,11.3%,,22.6%
9528,2024,3/31/2024,Quarterly,213127375,,,,21307886,801824,646147722,381998111,264149611,446548304,220251807,61136513,205771140,30468167,7300000,0.055780082,0.032976803,,,0.099977237,2.027444451,1.749868917,0.691494548,0.408806844,0.329843111,,352.401779,23168167,,226296497,,Gas Arabian Services Co.,9528_2024,5.6%,3.3%,,,10.0%,2.0,1.7,69.1%,0.41,0.33,226296497,Q2024,213.1,5.6%,Service,80,FALSE,FALSE,3.3,,,10,69.1,40.9,21.3,646.1,382,3/31/2024,2024-Q2,Q2,Profit,Strong,Moderate,Average,FALSE,FALSE,TRUE,9528 - Gas Arabian Services Co.,0.0558,0.033,0,0,0.1,Small Cap,33,7300000,Other,,264149611,23168167,226296497,10.0%,,5.6%
9528,2024,6/30/2024,Quarterly,481540677,,,,45663719,418713,687751605,359021885,328729720,477541884,282355938,67187497,269453753,27059698,12012508,0.127189235,0.066395656,,,0.094828373,1.691276222,1.453323029,0.915625854,0.477977394,0.700166562,,204.2415616,15047190,,195185946,,Gas Arabian Services Co.,9528_2024,12.7%,6.6%,,,9.5%,1.7,1.5,91.6%,0.48,0.70,195185946,Q2024,481.5,12.7%,Service,80,FALSE,FALSE,6.6,,,9.5,91.6,47.8,45.7,687.8,359,6/30/2024,2024-Q3,Q3,Profit,Strong,Moderate,Good,FALSE,FALSE,TRUE,9528 - Gas Arabian Services Co.,0.1272,0.0664,0,0,0.0948,Small Cap,56,12012508,Other,,328729720,15047190,195185946,9.5%,,12.7%
4146,2024,9/30/2024,Quarterly,769260690,,,,35322309,255090,748551837,370706420,377845417,519997789,329114440,42700440,286616780,112857611,30494679,0.09528378,0.047187526,,,0.045917216,1.579990805,1.450247364,1.019257819,0.504768539,1.027665222,,135.9943723,82362932,,190883349,,Gas Arabian Services Co.,4146_2024,9.5%,4.7%,,,4.6%,1.6,1.5,101.9%,0.50,1.03,190883349,Q2024,769.3,9.5%,Service,80,FALSE,FALSE,4.7,,,4.6,101.9,50.5,35.3,748.6,370.7,9/30/2024,2024-Q4,Q4,Profit,Strong,High,Average,FALSE,FALSE,TRUE,4146 - Gas Arabian Services Co.,0.0953,0.0472,0,0,0.0459,Small Cap,22,30494679,Other,,377845417,82362932,190883349,4.6%,,9.5%
9528,2024,12/31/2024,Annual,1093034698,,,,113955737,1030088,838326413,404464041,433862372,583395765,385095524,44995854,281831910,193142635,61368593,0.281745039,0.135932419,,,0.104256285,1.514937798,1.39809444,1.072684659,0.517533941,1.303829488,,94.11288346,131774042,,198300241,,Gas Arabian Services Co.,9528_2024,28.2%,13.6%,,,10.4%,1.5,1.4,107.3%,0.52,1.30,198300241,FY2024,1093,28.2%,Service,80,TRUE,FALSE,13.6,,,10.4,107.3,51.8,114,838.3,404.5,12/31/2024,2024-FY,FY,Profit,Strong,High,Excellent,FALSE,FALSE,TRUE,9528 - Gas Arabian Services Co.,0.2817,0.1359,0,0,0.1043,Small Cap,89,61368593,Other,,433862372,131774042,198300241,10.4%,,28.2%
9528,2025,3/31/2025,Quarterly,321718403,,,,31310290,523118,861239606,399529744,461709862,601110488,411591202,40262242,394572510,-83062299,11032271,0.078367857,0.036354912,,,0.097322036,1.460455144,1.362634194,1.155633264,0.536099198,0.373552727,,447.6553558,-94094570,,189519286,,Gas Arabian Services Co.,9528_2025,7.8%,3.6%,,,9.7%,1.5,1.4,115.6%,0.54,0.37,189519286,Q2025,321.7,7.8%,Service,80,FALSE,FALSE,3.6,,,9.7,115.6,53.6,31.3,861.2,399.5,3/31/2025,2025-Q2,Q2,Profit,Adequate,High,Average,FALSE,FALSE,TRUE,9528 - Gas Arabian Services Co.,0.0784,0.0364,0,0,0.0973,Small Cap,33,11032271,Other,,461709862,-94094570,189519286,9.7%,,7.8%
9528,2025,6/30/2025,Quarterly,641506303,,,,70133087,1846741,849524772,438352541,411172231,563241256,354906716,41916767,376955938,-69739114,32948987,0.159992427,0.08255567,,,0.10932564,1.587012109,1.468905674,0.937994405,0.484002638,0.755135488,,214.4778886,-102688101,,208334540,,Gas Arabian Services Co.,9528_2025,16.0%,8.3%,,,10.9%,1.6,1.5,93.8%,0.48,0.76,208334540,Q2025,641.5,16.0%,Service,80,FALSE,TRUE,8.3,,,10.9,93.8,48.4,70.1,849.5,438.4,6/30/2025,2025-Q3,Q3,Profit,Strong,Moderate,Excellent,FALSE,FALSE,TRUE,9528 - Gas Arabian Services Co.,0.16,0.0826,0,0,0.1093,Small Cap,78,32948987,Other,,411172231,-102688101,208334540,10.9%,,16.0%
4146,2025,9/30/2025,Quarterly,1030521307,,,,38149234,62391,948790317,444984743,503805574,646222860,445464424,47801888,381958582,34613863,42865218,0.085731555,0.040208288,,,0.037019355,1.450672209,1.343364228,1.132186175,0.530997803,1.08614231,,135.2857835,-8251355,,200758436,,Gas Arabian Services Co.,4146_2025,8.6%,4.0%,,,3.7%,1.5,1.3,113.2%,0.53,1.09,200758436,Q2025,1030.5,8.6%,Service,80,FALSE,TRUE,4,,,3.7,113.2,53.1,38.1,948.8,445,9/30/2025,2025-Q4,Q4,Profit,Adequate,High,Average,FALSE,FALSE,TRUE,4146 - Gas Arabian Services Co.,0.0857,0.0402,0,0,0.037,Small Cap,22,42865218,Other,,503805574,-8251355,200758436,3.7%,,8.6%
8250,2021,6/30/2021,Quarterly,11412,,,,78739,,,,,,,,,73590,,,,,,6.899667017,,,,,,,,73590,,,,Gulf Insurance Group,8250_2021,,,,,690.0%,,,,,,,Q2021,0,,Bank/Insurance,20,FALSE,FALSE,,,,690,,,0.1,,,6/30/2021,2021-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8250 - Gulf Insurance Group,0,0,0,0,6.8997,Unknown,,#N/A,Insurance,,,73590,,690.0%,,
8250,2021,9/30/2021,Quarterly,16903,,,,124179,,,,,,,,,57617,,,,,,7.346565698,,,,,,,,57617,,,,Gulf Insurance Group,8250_2021,,,,,734.7%,,,,,,,Q2021,0,,Bank/Insurance,20,FALSE,FALSE,,,,734.7,,,0.1,,,9/30/2021,2021-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8250 - Gulf Insurance Group,0,0,0,0,7.3466,Unknown,,#N/A,Insurance,,,57617,,734.7%,,
8250,2021,12/31/2021,Annual,24071,,,,166729,,,,,,,,,164385,,,,,,6.926550621,,,,,,,,164385,,,,Gulf Insurance Group,8250_2021,,,,,692.7%,,,,,,,FY2021,0,,Bank/Insurance,20,TRUE,FALSE,,,,692.7,,,0.2,,,12/31/2021,2021-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8250 - Gulf Insurance Group,0,0,0,0,6.9266,Unknown,,#N/A,Insurance,,,164385,,692.7%,,
8250,2022,6/30/2022,Quarterly,26763,,,,51601,,,,,,,,,127415,,,,,,1.928072339,,,,,,,,127415,,,,Gulf Insurance Group,8250_2022,,,,,192.8%,,,,,,,Q2022,0,,Bank/Insurance,20,FALSE,FALSE,,,,192.8,,,0.1,,,6/30/2022,2022-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8250 - Gulf Insurance Group,0,0,0,0,1.9281,Unknown,,#N/A,Insurance,,,127415,,192.8%,,
8250,2022,9/30/2022,Quarterly,33724,,,,85458,,,,,,,,,124543,,,,,,2.534041039,,,,,,,,124543,,,,Gulf Insurance Group,8250_2022,,,,,253.4%,,,,,,,Q2022,0,,Bank/Insurance,20,FALSE,FALSE,,,,253.4,,,0.1,,,9/30/2022,2022-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8250 - Gulf Insurance Group,0,0,0,0,2.534,Unknown,,#N/A,Insurance,,,124543,,253.4%,,
8250,2022,12/31/2022,Annual,39335,,,,93311,,,,,,,,,147276,,,,,,2.372213042,,,,,,,,147276,,,,Gulf Insurance Group,8250_2022,,,,,237.2%,,,,,,,FY2022,0,,Bank/Insurance,20,TRUE,TRUE,,,,237.2,,,0.1,,,12/31/2022,2022-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8250 - Gulf Insurance Group,0,0,0,0,2.3722,Unknown,,#N/A,Insurance,,,147276,,237.2%,,
8120,2020,9/30/2020,Quarterly,2957518,,,,-5680525,,,,,,,,,-13338978,,,,,,-1.920706822,,,,,,,,-13338978,,,,Gulf Union Alahlia Cooperative Insurance Co.,8120_2020,,,,,-192.1%,,,,,,,Q2020,3,,Bank/Insurance,20,FALSE,FALSE,,,,-192.1,,,-5.7,,,9/30/2020,2020-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Alahlia Cooperative Insurance Co.,0,0,0,0,-1.9207,Unknown,,#N/A,Insurance,,,-13338978,,-192.1%,,
8120,2021,3/31/2021,Quarterly,2996522,,,,-56796705,,,,,,,,,-55812344,,,,,,-18.95420925,,,,,,,,-55812344,,,,Gulf Union Alahlia Cooperative Insurance Co.,8120_2021,,,,,-1895.4%,,,,,,,Q2021,3,,Bank/Insurance,20,FALSE,FALSE,,,,-1895.4,,,-56.8,,,3/31/2021,2021-Q2,Q2,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Alahlia Cooperative Insurance Co.,0,0,0,0,-18.9542,Unknown,,#N/A,Insurance,,,-55812344,,-1895.4%,,
8120,2021,9/30/2021,Quarterly,8525079,,,,-120653435,,,,,,,,,-125667072,,,,,,-14.15276445,,,,,,,,-125667072,,,,Gulf Union Alahlia Cooperative Insurance Co.,8120_2021,,,,,-1415.3%,,,,,,,Q2021,8.5,,Bank/Insurance,20,FALSE,FALSE,,,,-1415.3,,,-120.7,,,9/30/2021,2021-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Alahlia Cooperative Insurance Co.,0,0,0,0,-14.1528,Unknown,,#N/A,Insurance,,,-125667072,,-1415.3%,,
8120,2022,3/31/2022,Quarterly,4124686,,,,-20386987,,,,,,,,,-25051738,,,,,,-4.942676121,,,,,,,,-25051738,,,,Gulf Union Alahlia Cooperative Insurance Co.,8120_2022,,,,,-494.3%,,,,,,,Q2022,4.1,,Bank/Insurance,20,FALSE,FALSE,,,,-494.3,,,-20.4,,,3/31/2022,2022-Q2,Q2,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Alahlia Cooperative Insurance Co.,0,0,0,0,-4.9427,Unknown,,#N/A,Insurance,,,-25051738,,-494.3%,,
8120,2022,9/30/2022,Quarterly,9912481,,,,-14565443,,,,,,,,,-25459483,,,,,,-1.46940438,,,,,,,,-25459483,,,,Gulf Union Alahlia Cooperative Insurance Co.,8120_2022,,,,,-146.9%,,,,,,,Q2022,9.9,,Bank/Insurance,20,FALSE,TRUE,,,,-146.9,,,-14.6,,,9/30/2022,2022-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Alahlia Cooperative Insurance Co.,0,0,0,0,-1.4694,Unknown,,#N/A,Insurance,,,-25459483,,-146.9%,,
8120,2017,3/31/2017,Quarterly,664339,,,,5915780,,,,,,,,,5473324,,,,,,8.904760973,,,,,,,,5473324,,,,Gulf Union Cooperative Insurance Co.,8120_2017,,,,,890.5%,,,,,,,Q2017,0.7,,Bank/Insurance,20,FALSE,FALSE,,,,890.5,,,5.9,,,3/31/2017,2017-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,8.9048,Unknown,,#N/A,Insurance,,,5473324,,890.5%,,
8120,2017,6/30/2017,Quarterly,1475518,,,,12363774,,,,,,,,,7783662,,,,,,8.379276973,,,,,,,,7783662,,,,Gulf Union Cooperative Insurance Co.,8120_2017,,,,,837.9%,,,,,,,Q2017,1.5,,Bank/Insurance,20,FALSE,FALSE,,,,837.9,,,12.4,,,6/30/2017,2017-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,8.3793,Unknown,,#N/A,Insurance,,,7783662,,837.9%,,
8120,2017,9/30/2017,Quarterly,1777109,,,,14372723,,,,,,,,,9621354,,,,,,8.087699179,,,,,,,,9621354,,,,Gulf Union Cooperative Insurance Co.,8120_2017,,,,,808.8%,,,,,,,Q2017,1.8,,Bank/Insurance,20,FALSE,FALSE,,,,808.8,,,14.4,,,9/30/2017,2017-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,8.0877,Unknown,,#N/A,Insurance,,,9621354,,808.8%,,
8120,2018,3/31/2018,Quarterly,768663,,,,4696341,,,,,,,,,4632103,,,,,,6.109752909,,,,,,,,4632103,,,,Gulf Union Cooperative Insurance Co.,8120_2018,,,,,611.0%,,,,,,,Q2018,0.8,,Bank/Insurance,20,FALSE,FALSE,,,,611,,,4.7,,,3/31/2018,2018-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,6.1098,Unknown,,#N/A,Insurance,,,4632103,,611.0%,,
8120,2018,6/30/2018,Quarterly,1339313,,,,-5002880,,,,,,,,,-8739882,,,,,,-3.735407631,,,,,,,,-8739882,,,,Gulf Union Cooperative Insurance Co.,8120_2018,,,,,-373.5%,,,,,,,Q2018,1.3,,Bank/Insurance,20,FALSE,FALSE,,,,-373.5,,,-5,,,6/30/2018,2018-Q3,Q3,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,-3.7354,Unknown,,#N/A,Insurance,,,-8739882,,-373.5%,,
8120,2018,9/30/2018,Quarterly,2127370,,,,-12089154,,,,,,,,,-19393102,,,,,,-5.682675792,,,,,,,,-19393102,,,,Gulf Union Cooperative Insurance Co.,8120_2018,,,,,-568.3%,,,,,,,Q2018,2.1,,Bank/Insurance,20,FALSE,FALSE,,,,-568.3,,,-12.1,,,9/30/2018,2018-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,-5.6827,Unknown,,#N/A,Insurance,,,-19393102,,-568.3%,,
8120,2019,9/30/2019,Quarterly,3368588,,,,-26725617,,,,,,,,,-31882286,,,,,,-7.933774329,,,,,,,,-31882286,,,,Gulf Union Cooperative Insurance Co.,8120_2019,,,,,-793.4%,,,,,,,Q2019,3.4,,Bank/Insurance,20,FALSE,FALSE,,,,-793.4,,,-26.7,,,9/30/2019,2019-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8120 - Gulf Union Cooperative Insurance Co.,0,0,0,0,-7.9338,Unknown,,#N/A,Insurance,,,-31882286,,-793.4%,,
9631,2023,12/31/2023,Annual,468786975,395264614,73522361,36803780,26995536,9798210,302795089,135211913,167583176,231108229,151240738,122831170,64888770,-16196296,2743970,0.199653532,0.089154471,0.156835332,0.078508538,0.057585934,1.528081865,0.715925222,1.239411323,0.553454075,1.548198739,3.217950411,50.52273701,-18940266,3.756173832,79867491,,Hedab Alkhaleej Trading Co.,9631_2023,20.0%,8.9%,15.7%,7.9%,5.8%,1.5,0.7,123.9%,0.55,1.55,79867491,FY2023,468.8,20.0%,Industrial,100,TRUE,FALSE,8.9,15.7,7.9,5.8,123.9,55.3,27,302.8,135.2,12/31/2023,2023-FY,FY,Profit,Strong,High,Excellent,TRUE,TRUE,TRUE,9631 - Hedab Alkhaleej Trading Co.,0.1997,0.0892,0.1568,0.0785,0.0576,Small Cap,67,2743970,Other,73522361,167583176,-18940266,79867491,5.8%,15.7%,20.0%
9631,2024,6/30/2024,Quarterly,227981714,192545255,35436459,17097508,10030574,5243853,286460179,145242487,141217692,205645112,124522782,101461213,67032079,58814604,8816924,0.06906088,0.035015596,0.155435532,0.074995085,0.043997274,1.65146577,0.836665366,0.972289135,0.492974949,0.79585831,1.897722778,107.3187336,49997680,3.260485754,81122330,,Hedab Alkhaleej Trading Co.,9631_2024,6.9%,3.5%,15.5%,7.5%,4.4%,1.7,0.8,97.2%,0.49,0.80,81122330,Q2024,228,6.9%,Industrial,100,FALSE,FALSE,3.5,15.5,7.5,4.4,97.2,49.3,10,286.5,145.2,6/30/2024,2024-Q3,Q3,Profit,Strong,Moderate,Average,TRUE,TRUE,TRUE,9631 - Hedab Alkhaleej Trading Co.,0.0691,0.035,0.1554,0.075,0.044,Small Cap,22,8816924,Other,35436459,141217692,49997680,81122330,4.4%,15.5%,6.9%
9631,2024,12/31/2024,Annual,590783395,516309483,74473912,29873136,15286651,12048153,339658539,153957551,185700988,245942379,165198690,116845180,77317216,35492373,10024367,0.099291336,0.045005938,0.126059589,0.050565294,0.025875221,1.488767126,0.781466239,1.206183047,0.546728454,1.73934504,4.418748664,47.76841069,25468006,2.479478473,80743689,,Hedab Alkhaleej Trading Co.,9631_2024,9.9%,4.5%,12.6%,5.1%,2.6%,1.5,0.8,120.6%,0.55,1.74,80743689,FY2024,590.8,9.9%,Industrial,100,TRUE,FALSE,4.5,12.6,5.1,2.6,120.6,54.7,15.3,339.7,154,12/31/2024,2024-FY,FY,Profit,Adequate,High,Average,TRUE,TRUE,TRUE,9631 - Hedab Alkhaleej Trading Co.,0.0993,0.045,0.1261,0.0506,0.0259,Small Cap,22,10024367,Other,74473912,185700988,25468006,80743689,2.6%,12.6%,9.9%
9631,2025,6/30/2025,Quarterly,298540044,257656302,40883742,18703962,10923571,5667873,381553374,195891122,185662252,291197549,169257447,146041102,85607382,-15105607,1958008,0.055763482,0.028629208,0.136945588,0.062651434,0.036589969,1.720441577,0.857607447,0.947782881,0.486595755,0.782433244,1.764272513,104.6650024,-17063615,3.299996665,121940102,,Hedab Alkhaleej Trading Co.,9631_2025,5.6%,2.9%,13.7%,6.3%,3.7%,1.7,0.9,94.8%,0.49,0.78,121940102,Q2025,298.5,5.6%,Industrial,100,FALSE,TRUE,2.9,13.7,6.3,3.7,94.8,48.7,10.9,381.6,195.9,6/30/2025,2025-Q3,Q3,Profit,Strong,Moderate,Average,TRUE,TRUE,TRUE,9631 - Hedab Alkhaleej Trading Co.,0.0558,0.0286,0.1369,0.0627,0.0366,Small Cap,22,1958008,Other,40883742,185662252,-17063615,121940102,3.7%,13.7%,5.6%
4180,2020,3/31/2020,Quarterly,18022665,9519437,8503228,-3234126,-2587696,145686,636130499,590596170,45534329,199637819,35030356,154177846,,-3569250,1741172,-0.004381498,-0.00406787,0.471807471,-0.179447712,-0.143580098,5.698994866,1.297730831,0.077098924,0.07158017,0.02833171,0.061743222,,-5310422,-22.19929163,164607463,,Fitaihi Holding Group,4180_2020,-0.4%,-0.4%,47.2%,-17.9%,-14.4%,5.7,1.3,7.7%,0.07,0.03,164607463,Q2020,18,-0.4%,Industrial,93,FALSE,FALSE,-0.4,47.2,-17.9,-14.4,7.7,7.2,-2.6,636.1,590.6,3/31/2020,2020-Q2,Q2,Loss,Strong,Low,Negative,TRUE,TRUE,TRUE,4180 - Fitaihi Holding Group,-0.0044,-0.0041,0.4718,-0.1794,-0.1436,Small Cap,0,1741172,Other,8503228,45534329,-5310422,164607463,-14.4%,47.2%,-0.4%
4180,2020,6/30/2020,Quarterly,22169102,8528956,854780,-5757980,-17146678,103451,619527555,573852955,45674600,204416547,40801592,129170203,,-1409484,2150167,-0.029879916,-0.027677022,0.038557268,-0.259729961,-0.773449371,5.010013997,1.844201177,0.079592864,0.073724889,0.035783884,0.066028819,,-3559651,-55.65900765,163614955,,Fitaihi Holding Group,4180_2020,-3.0%,-2.8%,3.9%,-26.0%,-77.3%,5.0,1.8,8.0%,0.07,0.04,163614955,Q2020,22.2,-3.0%,Industrial,93,FALSE,FALSE,-2.8,3.9,-26,-77.3,8,7.4,-17.1,619.5,573.9,6/30/2020,2020-Q3,Q3,Loss,Strong,Low,Negative,TRUE,TRUE,TRUE,4180 - Fitaihi Holding Group,-0.0299,-0.0277,0.0386,-0.2597,-0.7734,Small Cap,0,2150167,Other,854780,45674600,-3559651,163614955,-77.3%,3.9%,-3.0%
4180,2020,9/30/2020,Quarterly,32089343,5077288,4842953,36650887,38060860,125387,639826778,615297024,24529754,245122732,20887483,126007915,,966906,2150167,0.061857702,0.059486194,0.150920915,1.142151368,1.186090348,11.7353887,5.702688878,0.039866525,0.038338117,0.050153173,0.040293405,,-1183261,292.3021286,224235249,,Fitaihi Holding Group,4180_2020,6.2%,5.9%,15.1%,114.2%,118.6%,11.7,5.7,4.0%,0.04,0.05,224235249,Q2020,32.1,6.2%,Industrial,93,FALSE,FALSE,5.9,15.1,114.2,118.6,4,3.8,38.1,639.8,615.3,9/30/2020,2020-Q4,Q4,Profit,Strong,Low,Average,TRUE,TRUE,TRUE,4180 - Fitaihi Holding Group,0.0619,0.0595,0.1509,1.1422,1.1861,Small Cap,67,2150167,Other,4842953,24529754,-1183261,224235249,118.6%,15.1%,6.2%
